ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation,Cluster
466434,Male,Yes,53,Yes,Artist,0.0,Average,4.0,Cat_6,B,0
467305,Female,Yes,38,Yes,Homemaker,8.0,Average,3.0,Cat_6,B,3
466270,Female,Yes,68,No,Marketing,0.0,Low,2.0,Cat_6,D,1
463479,Male,No,30,No,Executive,1.0,Low,2.0,Cat_6,D,2
467471,Male,Yes,52,No,Entertainment,4.0,Average,5.0,Cat_6,C,0
459159,Male,Yes,80,Yes,Lawyer,1.0,Low,1.0,Cat_6,A,1
465980,Female,No,31,Yes,Healthcare,1.0,Low,7.0,Cat_6,A,2
467713,Female,Yes,38,No,Executive,1.0,Average,4.0,Cat_4,A,0
467528,Male,Yes,87,No,Executive,0.0,High,2.0,Cat_6,C,0
461278,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D,2
466964,Male,No,45,Yes,Artist,5.0,Low,1.0,Cat_4,C,1
460607,Male,Yes,36,Yes,Artist,9.0,Average,4.0,Cat_7,A,3
462825,Male,Yes,41,No,Executive,1.0,High,2.0,Cat_4,B,0
459899,Female,Yes,48,Yes,Artist,0.0,Low,4.0,Cat_6,C,1
460936,Male,Yes,70,Yes,Executive,1.0,High,5.0,Cat_3,B,0
458991,Female,Yes,84,Yes,Lawyer,3.0,High,2.0,Cat_6,A,0
460028,Male,Yes,39,Yes,Healthcare,11.0,Average,2.0,Cat_2,D,3
464281,Female,No,39,Yes,Artist,0.0,Low,1.0,Cat_6,A,1
463443,Male,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_6,C,0
460949,Male,Yes,40,Yes,Doctor,1.0,Low,5.0,Cat_6,A,1
466602,Male,Yes,39,Yes,Artist,1.0,Average,2.0,Cat_4,C,0
459044,Male,Yes,38,Yes,Artist,4.0,Average,3.0,Cat_6,C,0
460786,Male,Yes,71,No,Lawyer,1.0,High,2.0,Cat_6,B,0
465968,Female,No,35,Yes,Artist,10.0,Low,1.0,Cat_6,A,3
460039,Male,Yes,27,Yes,Healthcare,5.0,Low,5.0,Cat_6,D,2
462892,Male,Yes,33,No,Healthcare,8.0,Average,3.0,Cat_6,C,3
462652,Male,Yes,37,No,Artist,1.0,Average,3.0,Cat_4,B,0
465050,Male,Yes,74,Yes,Lawyer,1.0,High,2.0,Cat_6,B,0
461793,Male,No,20,No,Marketing,0.0,Low,2.0,Cat_6,D,2
460781,Female,Yes,30,No,Entertainment,1.0,High,4.0,Cat_5,D,0
463649,Male,No,22,No,Doctor,0.0,Low,4.0,Cat_6,B,2
466969,Female,No,43,Yes,Homemaker,9.0,Low,1.0,Cat_6,A,3
462030,Male,No,36,Yes,Artist,11.0,Low,2.0,Cat_6,C,3
463735,Male,No,29,Yes,Healthcare,4.0,Low,2.0,Cat_6,C,2
464134,Female,No,43,Yes,Entertainment,0.0,Low,6.0,Cat_6,A,2
460195,Male,No,38,Yes,Entertainment,7.0,Low,1.0,Cat_6,D,3
464089,Female,Yes,40,Yes,Artist,5.0,High,5.0,Yes,B,0
466643,Female,Yes,68,Yes,Lawyer,9.0,High,4.0,Cat_6,C,0
461313,Male,Yes,57,Yes,Artist,1.0,Average,2.0,Cat_6,C,0
460418,Female,No,35,Yes,Entertainment,9.0,Low,2.0,Cat_6,A,3
461303,Female,No,23,No,Doctor,7.0,Low,4.0,Cat_2,C,2
467049,Male,No,50,Yes,Artist,1.0,Low,1.0,Cat_6,B,1
459674,Female,No,32,Yes,Doctor,0.0,Low,5.0,Cat_6,D,2
466910,Male,Yes,59,Yes,Entertainment,9.0,Low,1.0,Cat_6,A,3
466459,Female,No,30,Yes,Healthcare,3.0,Low,5.0,Cat_6,B,2
463085,Female,No,35,Yes,Artist,0.0,Low,1.0,Cat_6,A,1
461533,Male,No,48,Yes,Healthcare,1.0,Low,2.0,Cat_6,D,1
461187,Male,No,29,No,Healthcare,9.0,Low,4.0,Cat_3,D,2
461432,Female,Yes,40,Yes,Artist,1.0,Average,2.0,Cat_6,C,0
463978,Male,Yes,38,Yes,Artist,1.0,Average,3.0,Cat_2,C,0
459383,Male,Yes,36,No,Engineer,0.0,Low,1.0,Cat_6,D,1
464020,Male,No,20,No,Healthcare,0.0,Low,4.0,Cat_6,D,2
467394,Male,No,29,No,Healthcare,6.0,Low,3.0,Cat_6,C,2
464539,Male,Yes,42,No,Executive,3.0,High,3.0,Cat_4,A,0
461529,Female,Yes,35,Yes,Entertainment,1.0,Low,1.0,Cat_6,D,1
464943,Female,Yes,37,No,Engineer,1.0,Average,6.0,Cat_4,B,0
466147,Female,Yes,52,No,Artist,0.0,Average,4.0,Cat_6,C,0
466263,Male,No,53,Yes,Artist,0.0,Low,2.0,Cat_4,C,1
461812,Male,Yes,30,No,Artist,9.0,High,6.0,Cat_2,A,0
466848,Female,Yes,65,Yes,Artist,1.0,Low,2.0,Cat_6,B,1
467933,Female,No,23,No,Healthcare,1.0,Low,3.0,Cat_6,D,2
463957,Female,No,32,No,Entertainment,0.0,Low,3.0,Cat_4,C,2
462175,Female,No,36,Yes,Homemaker,9.0,Low,1.0,Cat_2,A,3
465818,Male,No,27,No,Entertainment,1.0,Low,3.0,Cat_4,B,2
467190,Male,Yes,36,Yes,Executive,0.0,Low,2.0,Cat_3,B,1
467848,Male,No,37,Yes,Artist,12.0,Low,1.0,Cat_6,B,3
462249,Male,No,29,No,Entertainment,0.0,Low,3.0,Cat_6,D,2
459311,Male,No,29,Yes,Executive,0.0,Low,5.0,Cat_6,C,2
462610,Male,No,27,Yes,Doctor,1.0,Low,6.0,Cat_4,D,2
467309,Female,No,35,Yes,Engineer,2.0,Low,1.0,Cat_7,B,1
467365,Male,No,40,Yes,Artist,1.0,Low,1.0,Cat_6,A,1
461913,Male,No,37,Yes,Entertainment,6.0,Low,4.0,Cat_2,A,3
462617,Male,No,19,No,Healthcare,0.0,Low,5.0,Cat_4,D,2
465485,Male,No,29,Yes,Healthcare,0.0,Low,4.0,Cat_6,D,2
461316,Female,Yes,53,Yes,Artist,0.0,Average,2.0,Cat_3,C,0
460501,Male,No,25,Yes,Healthcare,0.0,Low,2.0,Cat_3,D,2
460556,Female,Yes,38,Yes,Unemployed,1.0,Low,1.0,Cat_3,C,1
463036,Male,Yes,48,Yes,Artist,1.0,Low,6.0,Cat_6,B,0
461079,Female,No,26,No,Engineer,4.0,Low,1.0,Cat_7,A,2
465120,Female,No,30,Yes,Healthcare,0.0,Low,4.0,Cat_6,D,2
464671,Male,No,30,No,Entertainment,1.0,Low,2.0,Cat_4,D,2
465367,Male,Yes,69,No,Executive,1.0,High,3.0,Cat_6,B,0
467088,Male,Yes,57,Yes,Artist,0.0,Low,1.0,Cat_3,A,1
463887,Female,Yes,56,Yes,Artist,4.0,Average,2.0,Cat_6,C,0
460250,Male,No,27,Yes,Healthcare,8.0,Low,4.0,Cat_6,D,3
465316,Male,No,21,No,Healthcare,0.0,Low,6.0,Cat_4,D,2
464713,Female,Yes,71,Yes,Artist,0.0,High,4.0,Cat_1,B,0
465764,Female,No,39,Yes,Entertainment,8.0,Low,4.0,Cat_4,D,3
467080,Female,Yes,87,Yes,Lawyer,1.0,High,2.0,Cat_6,A,0
460683,Male,Yes,59,No,Entertainment,6.0,Average,3.0,Cat_3,B,0
460042,Male,No,32,Yes,Marketing,8.0,Low,1.0,Cat_6,D,3
463025,Male,Yes,40,No,Executive,7.0,Low,4.0,Cat_6,A,3
459731,Female,Yes,58,Yes,Artist,0.0,High,3.0,Yes,B,0
460955,Male,No,19,No,Healthcare,1.0,Low,5.0,Cat_4,D,2
462179,Female,No,31,Yes,Marketing,0.0,Low,9.0,Cat_7,D,2
463147,Male,No,31,No,Healthcare,1.0,Low,4.0,Cat_6,B,2
462639,Female,Yes,43,No,Engineer,1.0,Average,2.0,Cat_4,D,0
465722,Male,Yes,47,No,Unemployed,1.0,Low,5.0,Cat_3,A,2
464799,Male,No,35,No,Marketing,0.0,Low,4.0,Cat_4,D,2
461934,Female,Yes,46,Yes,Artist,8.0,Average,2.0,Cat_6,C,3
459146,Male,Yes,69,Yes,Artist,1.0,Low,2.0,Cat_6,A,1
461448,Male,Yes,69,Yes,Doctor,0.0,High,3.0,Cat_6,C,0
466419,Female,Yes,45,Yes,Entertainment,3.0,Average,5.0,Cat_3,B,0
465443,Male,Yes,38,Yes,Artist,0.0,Low,4.0,Cat_6,A,1
459105,Male,Yes,39,Yes,Executive,5.0,High,3.0,Cat_6,C,0
459941,Male,Yes,65,Yes,Artist,4.0,Low,2.0,Cat_6,B,1
463232,Female,No,23,No,Healthcare,2.0,Low,5.0,Cat_6,D,2
464737,Female,Yes,58,No,Engineer,0.0,Average,6.0,Cat_4,A,0
467922,Male,Yes,84,Yes,Entertainment,0.0,High,2.0,Cat_6,D,0
465329,Male,Yes,35,Yes,Artist,5.0,Average,2.0,Cat_6,C,0
466512,Female,No,22,No,Healthcare,1.0,Low,2.0,Cat_6,D,2
465408,Male,No,30,No,Executive,1.0,Low,4.0,Cat_6,D,2
466339,Male,No,23,No,Healthcare,0.0,Low,2.0,Cat_4,D,2
462870,Female,No,41,Yes,Artist,3.0,Low,3.0,Cat_6,D,1
464335,Male,Yes,50,Yes,Executive,4.0,High,3.0,Cat_6,C,0
461353,Male,Yes,50,Yes,Executive,0.0,High,4.0,Cat_6,A,0
463920,Female,No,28,Yes,Homemaker,8.0,Low,1.0,Cat_6,D,3
463712,Female,Yes,37,Yes,Doctor,1.0,Average,2.0,Cat_6,C,0
467465,Male,No,19,No,Healthcare,1.0,Low,6.0,Cat_6,D,2
463637,Female,No,30,Yes,Healthcare,1.0,Low,5.0,Cat_2,A,2
466917,Male,Yes,43,No,Executive,3.0,Low,2.0,Cat_6,B,1
464663,Male,Yes,73,No,Executive,1.0,High,2.0,Cat_4,D,0
460919,Female,No,19,No,Healthcare,0.0,Low,2.0,Cat_6,D,2
465000,Male,Yes,50,Yes,Executive,1.0,High,3.0,Cat_6,C,0
461226,Male,Yes,51,Yes,Unemployed,1.0,Low,2.0,Cat_6,D,1
467500,Female,Yes,32,Yes,Artist,4.0,High,2.0,Cat_6,C,0
461536,Female,No,39,Yes,Doctor,2.0,Low,1.0,Cat_6,B,1
464296,Male,No,43,Yes,Doctor,1.0,Low,4.0,Cat_6,A,2
463142,Female,No,33,Yes,Artist,5.0,Low,2.0,Cat_4,B,3
461004,Male,Yes,61,Yes,Artist,1.0,Average,3.0,Cat_3,C,0
462323,Female,Yes,70,Yes,Doctor,0.0,Average,2.0,Cat_6,C,0
467899,Male,Yes,66,Yes,Artist,1.0,Average,2.0,Cat_6,B,0
461941,Female,Yes,72,Yes,Artist,0.0,Low,1.0,Cat_6,C,1
461383,Male,Yes,71,Yes,Artist,0.0,High,2.0,Cat_6,B,0
466616,Male,No,18,No,Healthcare,8.0,Low,9.0,Cat_6,D,2
464658,Male,Yes,33,No,Artist,1.0,Average,2.0,Cat_4,B,0
460699,Male,No,28,Yes,Artist,9.0,Low,1.0,Cat_6,A,3
460180,Female,Yes,27,Yes,Marketing,11.0,Average,2.0,Cat_6,A,3
462683,Female,Yes,38,No,Engineer,1.0,Low,5.0,Cat_1,B,2
464988,Male,Yes,63,Yes,Artist,0.0,Average,7.0,Cat_6,C,0
466593,Male,Yes,70,Yes,Lawyer,0.0,High,3.0,Cat_6,A,0
464542,Female,No,26,Yes,Healthcare,10.0,Low,1.0,Cat_6,D,3
465678,Male,Yes,36,No,Entertainment,1.0,Low,2.0,Cat_4,A,1
467862,Female,Yes,47,Yes,Artist,0.0,Low,3.0,Cat_6,C,1
459394,Male,No,28,No,Entertainment,9.0,Low,2.0,Cat_6,A,3
460091,Female,No,26,Yes,Entertainment,1.0,Low,5.0,Cat_6,C,2
461023,Male,Yes,65,No,Lawyer,1.0,High,2.0,Cat_3,B,0
461260,Male,No,20,No,Marketing,1.0,Low,3.0,Cat_4,D,2
463632,Male,Yes,30,Yes,Artist,0.0,Average,2.0,Cat_6,C,0
460047,Male,No,41,Yes,Entertainment,8.0,Low,2.0,Cat_6,A,3
460378,Female,No,40,Yes,Doctor,1.0,Low,1.0,Cat_6,A,1
464758,Female,Yes,47,No,Engineer,1.0,Average,4.0,Cat_4,B,0
460931,Male,Yes,40,Yes,Entertainment,2.0,Average,5.0,Cat_6,A,0
463240,Female,Yes,53,No,Engineer,0.0,Average,3.0,Cat_6,A,0
461126,Female,No,28,Yes,Homemaker,1.0,Low,2.0,Cat_4,B,1
459698,Male,Yes,60,Yes,Artist,1.0,Low,2.0,Cat_6,A,1
461598,Female,No,27,Yes,Artist,8.0,Low,1.0,Cat_6,A,3
465979,Male,Yes,43,Yes,Artist,2.0,Low,2.0,Cat_6,B,1
463974,Female,No,33,Yes,Homemaker,7.0,Low,3.0,Cat_2,C,3
466231,Male,Yes,56,Yes,Entertainment,0.0,Average,2.0,Cat_6,C,0
459833,Male,Yes,70,Yes,Executive,1.0,High,2.0,Cat_6,C,0
462886,Male,Yes,70,No,Doctor,1.0,High,2.0,Cat_6,D,0
467628,Male,Yes,73,No,Executive,1.0,High,3.0,Cat_6,C,0
467488,Female,Yes,38,Yes,Entertainment,1.0,Average,2.0,Cat_2,A,0
465998,Female,No,40,Yes,Engineer,6.0,Low,3.0,Cat_6,D,3
459338,Male,Yes,88,No,Executive,1.0,Low,2.0,Cat_6,D,1
466942,Female,No,29,Yes,Healthcare,1.0,Low,4.0,Cat_6,D,2
467195,Male,Yes,27,Yes,Executive,1.0,High,2.0,Cat_6,A,0
466310,Female,Yes,40,Yes,Engineer,0.0,Average,2.0,Cat_6,B,0
467617,Male,Yes,82,Yes,Lawyer,1.0,Low,1.0,Cat_6,A,1
459975,Female,No,38,Yes,Artist,7.0,Low,1.0,Cat_6,B,3
464386,Male,Yes,39,Yes,Doctor,0.0,Average,3.0,Cat_6,B,0
462005,Male,Yes,39,Yes,Artist,0.0,Average,2.0,Cat_2,C,0
465859,Male,No,47,Yes,Artist,0.0,Low,1.0,Cat_6,A,1
464394,Male,Yes,75,Yes,Lawyer,0.0,High,2.0,Cat_6,A,0
466120,Female,Yes,37,No,Marketing,0.0,Low,4.0,Cat_6,D,2
460964,Male,Yes,84,No,Lawyer,1.0,High,2.0,Cat_6,A,0
461975,Female,No,42,Yes,Entertainment,6.0,Low,2.0,Cat_6,A,3
462172,Male,Yes,39,Yes,Doctor,0.0,Average,2.0,Cat_1,D,0
464563,Male,Yes,42,Yes,Artist,0.0,Average,2.0,Cat_6,B,0
464945,Female,Yes,40,Yes,Artist,1.0,Average,2.0,Cat_4,A,0
463688,Female,No,52,Yes,Doctor,1.0,Low,1.0,Cat_4,B,1
461750,Male,No,52,No,Artist,5.0,Low,1.0,Cat_6,B,1
464400,Male,No,31,Yes,Entertainment,0.0,Low,4.0,Cat_6,D,1
463052,Male,Yes,37,Yes,Marketing,1.0,Low,2.0,Cat_6,D,1
461372,Male,No,27,Yes,Artist,3.0,Low,1.0,Cat_2,A,1
463367,Female,No,35,Yes,Engineer,4.0,Low,4.0,Cat_2,C,3
467926,Male,Yes,79,Yes,Artist,0.0,High,2.0,Cat_6,C,0
461483,Female,No,28,Yes,Doctor,1.0,Low,4.0,Cat_6,C,2
467355,Male,No,31,No,Healthcare,0.0,Low,4.0,Cat_6,D,2
466416,Male,Yes,88,No,Executive,0.0,High,3.0,Cat_6,D,0
460330,Female,No,51,Yes,Entertainment,4.0,Low,1.0,Cat_6,A,1
459650,Male,Yes,38,Yes,Entertainment,1.0,Low,2.0,Cat_6,D,1
466789,Female,Yes,53,Yes,Artist,0.0,Average,2.0,Cat_3,B,0
466679,Female,No,43,Yes,Artist,8.0,Low,2.0,Cat_6,B,3
459362,Male,Yes,55,No,Executive,0.0,Low,2.0,Cat_6,A,1
466128,Male,No,35,Yes,Artist,4.0,Low,2.0,Cat_6,A,1
462474,Female,Yes,25,No,Engineer,1.0,Average,2.0,Cat_4,A,0
459782,Male,Yes,58,Yes,Artist,6.0,Average,4.0,Cat_6,C,0
463113,Female,No,32,Yes,Doctor,1.0,Low,6.0,Cat_6,D,2
466683,Female,Yes,49,No,Artist,1.0,Average,4.0,Cat_3,C,0
462103,Female,Yes,53,No,Entertainment,9.0,High,2.0,Cat_6,A,3
459227,Female,Yes,31,No,Engineer,9.0,Low,4.0,Cat_6,A,3
467761,Male,No,39,Yes,Artist,1.0,Low,2.0,Cat_6,B,1
459163,Male,No,42,Yes,Entertainment,1.0,Low,1.0,Cat_6,A,1
462455,Male,No,20,No,Healthcare,1.0,Low,5.0,Cat_2,D,2
460178,Male,Yes,50,Yes,Entertainment,1.0,Low,2.0,Cat_6,A,1
462803,Male,No,26,No,Doctor,0.0,Low,6.0,Cat_2,B,2
460427,Male,Yes,46,Yes,Artist,1.0,Average,3.0,Cat_6,C,0
466343,Male,No,30,Yes,Doctor,0.0,Low,2.0,Cat_3,A,1
461583,Female,Yes,60,Yes,Doctor,6.0,Average,2.0,Cat_6,C,0
466461,Male,Yes,84,No,Lawyer,0.0,Low,1.0,Cat_6,D,1
462689,Female,No,37,Yes,Homemaker,1.0,Low,1.0,Cat_6,D,1
462740,Male,Yes,63,Yes,Artist,6.0,Low,1.0,Cat_6,B,1
461355,Female,No,38,Yes,Healthcare,0.0,Low,2.0,Cat_6,D,1
465009,Male,Yes,51,Yes,Entertainment,0.0,Average,4.0,Cat_6,C,0
467658,Male,No,20,No,Healthcare,0.0,Low,4.0,Cat_3,D,2
462837,Female,No,25,No,Healthcare,14.0,Low,3.0,Cat_6,D,3
463907,Female,No,33,Yes,Doctor,0.0,Low,5.0,Cat_6,D,2
462728,Female,No,31,No,Engineer,0.0,Low,1.0,Cat_6,D,1
461175,Male,Yes,57,Yes,Healthcare,1.0,Low,3.0,Cat_6,B,1
464872,Male,Yes,42,Yes,Artist,1.0,Low,4.0,Cat_4,B,1
460830,Male,Yes,40,No,Entertainment,2.0,Average,5.0,Cat_2,B,0
459741,Male,Yes,66,No,Lawyer,0.0,High,3.0,Cat_6,B,0
461154,Male,No,21,No,Homemaker,0.0,Low,4.0,Cat_3,A,2
464990,Male,Yes,73,No,Executive,1.0,High,2.0,Cat_6,B,0
467886,Female,Yes,46,Yes,Artist,0.0,Low,2.0,Cat_6,C,1
459201,Female,Yes,66,Yes,Artist,0.0,Average,2.0,Cat_6,C,0
463357,Male,Yes,27,Yes,Doctor,0.0,Average,2.0,Cat_5,D,0
460539,Female,Yes,35,Yes,Homemaker,1.0,Low,2.0,Cat_3,D,1
462380,Female,Yes,53,No,Artist,1.0,High,4.0,Cat_6,A,0
459884,Male,Yes,80,No,Lawyer,8.0,Low,1.0,Cat_6,D,3
461651,Female,Yes,63,Yes,Artist,1.0,Average,3.0,Cat_6,C,0
465336,Female,No,41,Yes,Doctor,9.0,Low,1.0,Cat_4,A,3
461338,Male,Yes,43,Yes,Artist,1.0,Average,4.0,Cat_6,C,0
461050,Male,Yes,47,Yes,Unemployed,1.0,High,3.0,Cat_6,B,0
460485,Female,No,18,No,Marketing,9.0,Low,5.0,Cat_3,B,2
467901,Female,No,33,Yes,Entertainment,1.0,Low,4.0,Cat_6,B,1
463713,Male,No,30,No,Engineer,9.0,Low,3.0,Cat_4,D,3
464278,Male,Yes,85,Yes,Executive,1.0,High,2.0,Cat_6,D,0
461192,Female,Yes,46,Yes,Artist,1.0,High,2.0,Cat_6,C,0
462285,Male,Yes,48,Yes,Doctor,1.0,Low,2.0,Yes,A,1
463044,Male,Yes,80,Yes,Lawyer,1.0,High,2.0,Cat_6,B,0
463086,Male,No,33,Yes,Artist,8.0,Low,2.0,Cat_5,A,3
459595,Female,Yes,36,Yes,Artist,4.0,High,7.0,Cat_6,C,0
461419,Male,Yes,27,No,Entertainment,3.0,Average,2.0,Cat_6,B,0
465767,Male,No,28,No,Healthcare,0.0,Low,5.0,Cat_4,B,2
460598,Female,Yes,35,Yes,Doctor,0.0,Average,3.0,Cat_3,A,0
460714,Male,No,26,Yes,Entertainment,1.0,Low,3.0,Cat_6,D,1
466482,Female,Yes,39,Yes,Homemaker,1.0,Average,3.0,Cat_3,A,0
461584,Female,Yes,56,Yes,Artist,1.0,High,4.0,Cat_2,B,0
462066,Female,No,26,Yes,Artist,13.0,Low,2.0,Cat_6,B,3
463369,Male,Yes,31,Yes,Entertainment,4.0,Low,2.0,Cat_6,B,1
466586,Male,No,21,No,Healthcare,0.0,Low,2.0,Cat_6,D,2
464649,Male,Yes,39,No,Entertainment,1.0,Average,4.0,Cat_4,A,0
463209,Female,No,51,Yes,Artist,0.0,Low,1.0,Cat_6,C,1
466298,Male,Yes,45,No,Doctor,0.0,Low,4.0,Cat_4,A,2
466929,Female,No,33,Yes,Homemaker,11.0,Low,2.0,Cat_6,D,3
466702,Male,Yes,62,Yes,Lawyer,0.0,Low,1.0,Cat_6,C,1
459238,Female,Yes,80,Yes,Lawyer,1.0,High,2.0,Cat_6,A,0
463904,Male,Yes,77,Yes,Executive,1.0,Low,1.0,Cat_6,D,1
463996,Female,No,29,No,Healthcare,1.0,Low,5.0,Cat_4,D,2
462208,Female,Yes,33,No,Engineer,7.0,Average,5.0,Cat_4,B,3
461755,Male,No,29,No,Artist,1.0,Low,3.0,Cat_2,A,2
466736,Female,No,20,No,Healthcare,1.0,Low,2.0,Cat_6,D,2
466872,Male,Yes,43,Yes,Artist,1.0,Low,2.0,Cat_3,B,1
467104,Female,No,18,No,Healthcare,1.0,Low,3.0,Cat_6,D,2
463476,Male,Yes,53,Yes,Artist,3.0,Average,3.0,Cat_6,B,0
463953,Male,Yes,28,Yes,Entertainment,3.0,Average,3.0,Cat_7,B,0
462202,Female,No,43,Yes,Entertainment,1.0,Low,4.0,Cat_4,A,1
467830,Male,No,31,Yes,Entertainment,1.0,Low,3.0,Cat_6,D,1
463752,Female,No,28,Yes,Healthcare,1.0,Low,2.0,Cat_3,D,2
461770,Male,Yes,65,Yes,Artist,1.0,Low,2.0,Cat_6,A,1
466525,Male,Yes,33,Yes,Artist,0.0,Average,2.0,Cat_6,B,0
462349,Male,Yes,49,Yes,Artist,0.0,Average,6.0,Cat_6,C,0
463964,Male,No,33,No,Healthcare,1.0,Low,4.0,Cat_6,C,2
459353,Male,Yes,53,Yes,Artist,6.0,Average,2.0,Cat_6,C,0
459709,Female,Yes,47,Yes,Artist,7.0,Average,4.0,Cat_6,C,3
461858,Male,No,31,No,Entertainment,1.0,Low,7.0,Cat_4,D,2
460450,Male,Yes,52,Yes,Executive,1.0,High,4.0,Cat_4,B,0
466520,Male,Yes,61,Yes,Engineer,2.0,Average,2.0,Cat_3,B,0
467646,Male,No,31,No,Healthcare,1.0,Low,7.0,Cat_6,D,2
460780,Female,No,30,Yes,Healthcare,1.0,Low,2.0,Cat_3,A,1
463514,Male,Yes,63,Yes,Entertainment,1.0,Average,2.0,Cat_6,C,0
465105,Male,Yes,69,No,Executive,9.0,Average,2.0,Cat_6,B,3
460445,Male,No,29,Yes,Engineer,0.0,Low,4.0,Cat_3,D,1
462961,Female,Yes,56,No,Engineer,1.0,Average,5.0,Cat_6,B,0
463932,Female,Yes,72,Yes,Artist,1.0,Average,3.0,Cat_6,B,0
459145,Male,Yes,88,No,Lawyer,1.0,Low,1.0,Cat_2,A,1
465651,Male,No,30,No,Engineer,1.0,Low,4.0,Cat_6,D,2
463721,Female,No,31,Yes,Healthcare,1.0,Low,4.0,Cat_2,B,2
467369,Male,No,41,Yes,Artist,2.0,Low,3.0,Cat_6,A,1
461361,Female,No,31,Yes,Healthcare,9.0,Low,7.0,Cat_5,D,2
465608,Male,No,20,No,Healthcare,1.0,Low,5.0,Cat_3,D,2
464793,Female,Yes,26,No,Marketing,7.0,High,3.0,Cat_4,A,0
463736,Male,Yes,48,No,Entertainment,1.0,Average,5.0,Cat_6,C,0
462799,Male,No,26,No,Healthcare,1.0,Low,2.0,Cat_5,D,2
459006,Male,No,20,No,Healthcare,1.0,Low,4.0,Cat_6,D,2
460204,Male,Yes,41,Yes,Artist,4.0,Low,4.0,Cat_6,A,1
465257,Male,No,20,Yes,Healthcare,4.0,Low,5.0,Cat_2,D,2
466762,Male,Yes,63,Yes,Homemaker,1.0,Low,3.0,Cat_6,B,1
464318,Male,Yes,88,Yes,Executive,1.0,Low,1.0,Cat_6,D,1
459634,Female,No,39,Yes,Engineer,1.0,Low,3.0,Cat_6,B,1
465416,Male,Yes,55,No,Engineer,1.0,High,4.0,Cat_6,A,0
467275,Male,No,32,Yes,Healthcare,1.0,Low,2.0,Cat_6,D,1
462117,Male,No,32,Yes,Entertainment,1.0,Low,2.0,Cat_6,D,1
460710,Female,Yes,38,Yes,Artist,0.0,Average,3.0,Cat_6,A,0
460098,Female,Yes,62,Yes,Engineer,1.0,Low,1.0,Cat_3,B,1
465787,Male,No,18,No,Healthcare,1.0,Low,5.0,Cat_4,D,2
463365,Male,Yes,67,No,Executive,1.0,High,2.0,Cat_6,D,0
464042,Female,Yes,42,Yes,Artist,9.0,Low,2.0,Cat_6,B,3
467627,Female,No,45,Yes,Engineer,0.0,Low,1.0,Cat_6,A,1
464720,Male,Yes,46,No,Doctor,0.0,Average,3.0,Cat_4,D,0
461123,Male,No,20,No,Healthcare,2.0,Low,4.0,Cat_4,D,2
465413,Female,Yes,41,Yes,Engineer,0.0,High,3.0,Cat_6,A,0
465126,Female,Yes,35,No,Engineer,7.0,Average,4.0,Cat_4,A,3
465950,Female,Yes,52,Yes,Artist,6.0,Low,2.0,Cat_6,A,3
466734,Female,Yes,63,Yes,Artist,1.0,Average,4.0,Cat_6,B,0
466222,Male,Yes,51,No,Executive,5.0,Low,3.0,Cat_2,C,3
466142,Female,Yes,29,Yes,Entertainment,0.0,Average,2.0,Cat_6,A,0
467888,Male,No,27,No,Doctor,0.0,Low,4.0,Cat_6,B,2
461992,Female,No,37,Yes,Doctor,1.0,Low,1.0,Cat_4,A,1
460522,Female,Yes,29,No,Homemaker,1.0,Average,2.0,Cat_4,C,0
459973,Female,No,50,Yes,Artist,0.0,Low,2.0,Cat_6,A,1
460695,Male,Yes,74,Yes,Lawyer,1.0,Low,1.0,Cat_6,A,1
464260,Female,Yes,72,Yes,Artist,3.0,Average,3.0,Cat_6,C,0
464140,Female,Yes,83,Yes,Lawyer,1.0,High,2.0,Cat_6,B,0
465606,Male,Yes,37,Yes,Engineer,1.0,Average,3.0,Cat_3,A,0
459050,Female,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,D,2
462330,Female,No,30,No,Artist,1.0,Low,1.0,Cat_6,B,2
459940,Female,No,46,Yes,Engineer,1.0,Low,2.0,Cat_1,B,1
466352,Female,Yes,65,Yes,Doctor,1.0,Low,2.0,Cat_6,B,1
463558,Female,Yes,88,Yes,Lawyer,1.0,Average,2.0,Cat_6,C,0
460049,Male,Yes,43,Yes,Entertainment,0.0,Average,2.0,Cat_5,A,0
464148,Male,Yes,50,Yes,Executive,9.0,High,3.0,Cat_2,C,0
465503,Male,No,35,Yes,Artist,8.0,Low,2.0,Cat_6,D,3
465082,Male,Yes,67,Yes,Lawyer,0.0,Low,1.0,Cat_3,A,1
459832,Male,Yes,66,Yes,Executive,0.0,Low,1.0,Cat_6,B,1
464609,Female,No,39,Yes,Artist,3.0,Low,2.0,Cat_6,C,1
466703,Female,Yes,46,Yes,Homemaker,0.0,Average,2.0,Cat_6,C,0
466864,Female,No,32,No,Homemaker,8.0,Low,1.0,Cat_6,D,3
461458,Female,No,40,Yes,Artist,6.0,Low,1.0,Cat_6,B,3
459218,Male,Yes,88,Yes,Lawyer,0.0,High,3.0,Cat_6,C,0
462860,Male,No,30,Yes,Healthcare,8.0,Low,5.0,Cat_6,D,2
462033,Male,No,32,Yes,Entertainment,1.0,Low,1.0,Cat_6,A,1
